trial,test_name,test_type,injected_effect_ns,attacker_model,decision,leak_probability,shift_ns,tail_ns,ci_low_ns,ci_high_ns,samples_per_class,elapsed_ms
138,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,112.63,0.01,111.20,114.07,3500,
139,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,116.77,2.25,115.98,117.60,3500,
140,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,109.97,0.23,108.85,111.09,3500,
141,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,116.58,-0.38,115.24,117.93,3500,
142,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,114.60,-0.16,113.45,115.75,3500,
143,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,111.68,-1.20,111.23,112.14,3500,
144,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,117.19,-0.09,115.75,118.63,3500,
145,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,109.17,0.45,108.75,109.60,3500,
146,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,119.89,0.61,119.07,120.71,3500,
147,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,115.32,0.14,113.92,116.73,3500,
148,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,108.71,1.25,107.85,109.58,3500,
149,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,113.85,1.51,112.76,114.97,3500,
150,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,113.64,-0.59,110.28,117.00,3500,
151,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,121.85,0.13,120.41,123.30,3500,
152,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,121.22,0.34,120.01,122.42,3500,
153,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,112.12,-0.39,110.90,113.33,3500,
154,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,113.42,0.27,111.70,115.15,3500,
155,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,111.98,1.11,111.02,112.96,3500,
156,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,116.90,0.38,115.97,117.84,3500,
157,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,inconclusive,0.031250,122.41,-0.51,115.31,129.51,3500,
158,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,120.86,-0.27,119.50,122.22,3500,
159,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,112.38,-3.30,110.63,114.23,3500,
160,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,118.15,1.74,116.22,120.11,3500,
161,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,112.40,1.81,109.11,115.73,3500,
162,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,116.90,-0.32,115.07,118.73,3500,
163,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,115.37,-0.99,114.21,116.54,3500,
164,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,119.29,-3.00,117.19,121.46,3500,
165,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,122.65,-0.32,121.18,124.11,3500,
166,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,114.18,1.55,113.12,115.27,3500,
167,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,111.08,0.18,110.13,112.04,3500,
