ecosystem,library,primitive,test_id,expected,attacker_model,iteration,seed,samples_per_class,timer_resolution_ns,timer_name,dither_ns,tool,outcome,detected_leak,leak_probability,samples_used,decision_time_ms,status,collection_time_ms,timestamp
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,9,5117884842499753759,50000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,1.000000,100000,327,"wilcoxon_test(p=0.0000), alpha=0.05 (pool)",109,1776891569
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,10,79716518764929837,50000,0.223,rdtsc,0.000,tacet,pass,false,0.000000,50000,1409,Pass (P=0.0%),109,1776891571
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,10,79716518764929837,50000,0.223,rdtsc,0.000,dudect,fail,true,,99252,24,"max|t|=29.74, tau=-0.0944, threshold=4.5",109,1776891571
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,10,79716518764929837,50000,0.223,rdtsc,0.000,tvla,fail,true,,100000,0,"|t|=6.50, threshold=4.5",109,1776891571
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,10,79716518764929837,50000,0.223,rdtsc,0.000,silent,error,false,,0,1876,"Error: SILENT failed: Error in quantile.default(max_boot, 1 - alpha) : 
  missing values and NaN's not allowed if 'na.rm' is FALSE
Calls: algorithm -> max_test -> quantile -> quantile.default
Execution halted
",109,1776891574
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,10,79716518764929837,50000,0.223,rdtsc,0.000,rtlf,fail,true,1.000000,100000,76595,"p=0.0000, alpha=0.09 (pool)",109,1776891651
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,10,79716518764929837,50000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,1.000000,100000,329,"wilcoxon_test(p=0.0000), alpha=0.05 (pool)",109,1776891651
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,1,17060210546773182904,50000,0.223,rdtsc,0.000,tacet,pass,false,0.000000,50000,1397,Pass (P=0.0%),117,1776891653
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,1,17060210546773182904,50000,0.223,rdtsc,0.000,dudect,fail,true,,98006,35,"max|t|=33.09, tau=-0.1057, threshold=4.5",117,1776891653
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,1,17060210546773182904,50000,0.223,rdtsc,0.000,tvla,fail,true,,100000,0,"|t|=4.75, threshold=4.5",117,1776891653
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,1,17060210546773182904,50000,0.223,rdtsc,0.000,silent,fail,true,,100000,2261,"stat=0.000, alpha=0.10, delta=1.0 (pool)",117,1776891655
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,1,17060210546773182904,50000,0.223,rdtsc,0.000,rtlf,fail,true,1.000000,100000,78779,"p=0.0000, alpha=0.09 (pool)",117,1776891734
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,1,17060210546773182904,50000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,1.000000,100000,342,"sign_test(p=0.0000), alpha=0.05 (pool)",117,1776891734
