source,regime,label,class_name,n,n_unique,quantization_limited,rho1,rho5,rho10,p_gt_3sigma,p_gt_5sigma,p999_sigmas,robust_sigma,iact,pw_mhat,pw_block_stationary,pw_block_circular
synthetic,N/A,synth-tail-1sigma-rho0p6-seed2,test,10000,9923,False,0.15905916763845762,0.00196006042624098,0.0003555535121110923,0.0318,0.0059,6.387537727377273,146904.1623,1.6675675082830974,3,16.93919511268688,19.39053790288246
synthetic,N/A,synth-tail-1sigma-rho0p6-seed3,baseline,10000,9898,False,0.3091021867058435,0.03207898423927699,0.010768317999800135,0.0065,0.0002,4.131636698428414,140196.8799,2.568511679703048,4,24.606527229433063,28.167442179308402
synthetic,N/A,synth-tail-1sigma-rho0p6-seed3,test,10000,9884,False,0.15922316119826144,-0.005610286719963613,-0.0024277783725497244,0.0316,0.0067,6.4496782813875155,145477.1598,1.6645060774206488,3,16.968495037192604,19.424077943769902
synthetic,N/A,synth-tail-1sigma-rho0p6-seed4,baseline,10000,9897,False,0.2838125019704716,0.020482142647602432,-0.00015775416924867082,0.0083,0.0,4.154727551378671,138348.819,2.263375385642129,4,22.78429632583711,26.081508510741294
synthetic,N/A,synth-tail-1sigma-rho0p6-seed4,test,10000,9927,False,0.17913235227643556,0.012521605841725665,-0.0008264273991877443,0.0303,0.0058,6.375826383631513,149489.0754,1.854421340324071,3,18.091798203641428,20.709939077109127
synthetic,N/A,synth-tail-1sigma-rho0p8-seed0,baseline,10000,9908,False,0.38043892739785845,0.14519548639373775,0.042431464200079816,0.0073,0.0,3.8327564108140484,137912.19329999998,4.646805700565127,10,48.423948653846885,55.43158370472978
synthetic,N/A,synth-tail-1sigma-rho0p8-seed0,test,10000,9889,False,0.21979681292879033,0.09651105056201864,0.0258581829637951,0.0323,0.0063,6.635051891120807,148921.9809,3.28304569654056,9,44.135768261568636,50.52284253505092
synthetic,N/A,synth-tail-1sigma-rho0p8-seed1,baseline,10000,9896,False,0.39371660479674575,0.17982865794287342,0.05798273099030582,0.0055,0.0,3.979745155294759,137054.5092,5.121735131474095,10,49.58848443076027,56.76464439452543
synthetic,N/A,synth-tail-1sigma-rho0p8-seed1,test,10000,9910,False,0.2180941279401484,0.10791008572706305,0.029441276742176687,0.0318,0.0051,6.168838883324469,148928.6526,3.1562366531564354,8,41.542306033355736,47.55406938489151
synthetic,N/A,synth-tail-1sigma-rho0p8-seed2,baseline,10000,9893,False,0.3848810863467247,0.1618906988143767,0.04430560040824973,0.006,0.0002,3.8794547528099073,136087.854,4.493577157366522,10,45.56440892191406,52.15822784643913
synthetic,N/A,synth-tail-1sigma-rho0p8-seed2,test,10000,9915,False,0.20594469858022718,0.06129635490403754,0.018242856745071215,0.0337,0.0064,6.648343069944069,143907.8277,2.6743684131630947,6,33.73046789596286,38.6117470084966
synthetic,N/A,synth-tail-1sigma-rho0p8-seed3,baseline,10000,9891,False,0.40649292402797466,0.15340204545513997,0.05685085968999982,0.0074,0.0003,4.263409857856749,138570.46769999998,4.919452888016234,13,52.607324760111624,60.22035391552832
synthetic,N/A,synth-tail-1sigma-rho0p8-seed3,test,10000,9898,False,0.2133786800474369,0.06420551470967144,0.024652582238807026,0.0327,0.0067,6.636337905006118,144452.6832,2.9330783847496225,7,36.66735559602643,41.97364418753907
synthetic,N/A,synth-tail-1sigma-rho0p8-seed4,baseline,10000,9911,False,0.374280968614535,0.1354883996453411,0.04019456357576029,0.0078,0.0,3.96879364936017,137101.95239999998,4.474023351675484,10,46.32407240079084,53.02782545025699
synthetic,N/A,synth-tail-1sigma-rho0p8-seed4,test,10000,9912,False,0.23355060527402544,0.08551594138433496,0.026161046709266177,0.0312,0.0068,6.3764005587412464,146277.0225,3.1275029759985484,8,40.67063959063762,46.556260393156286
aws-c8a,idle,c_libraries-libsodium-ed25519_sign-iter001,baseline,10000,180,False,0.02631298052664782,0.018613672099131805,0.01761100406765969,0.146,0.0849,133.77445029002794,44.47825300221475,2.475071389817229,1,2.9238200643932273,3.3469384703741274
aws-c8a,idle,c_libraries-libsodium-ed25519_sign-iter001,test,10000,182,False,0.021249319402271736,0.017256384330112715,0.017395509405406615,0.1426,0.0821,128.3798731957423,44.47825300221205,2.277285650044006,1,2.5519158484802547,2.9212144175529184
aws-c8a,idle,c_libraries-libsodium-ed25519_sign-iter002,baseline,10000,173,False,0.017592015348415,0.011686262879464757,0.01264996200016772,0.0874,0.0527,124.78213948468849,44.47825303579842,1.6645174415052,1,2.26057377383715,2.5877109952539197
aws-c8a,idle,c_libraries-libsodium-ed25519_sign-iter002,test,10000,175,False,0.0024081686838038,0.0019401831953602682,0.002107298712351628,0.1162,0.0832,202.6875084311398,29.65216869053138,1.0156566152708484,1,0.6124728027026142,0.7011063404302392
aws-c8a,idle,c_libraries-libsodium-ed25519_sign-iter003,baseline,10000,146,False,-0.004756366190410478,-0.00392767788998744,0.004581772810394874,0.0614,0.0404,178.40887629840242,29.652196758979553,1.0,1,0.9734289420067497,1.1142979740287478
aws-c8a,idle,c_libraries-libsodium-ed25519_sign-iter003,test,10000,130,False,0.0018818062476744517,-0.00133984282687259,-0.0024401212991152733,0.0633,0.0421,178.74207473358308,29.652196758979553,1.0037636124953488,1,0.519974807125836,0.5952225674858661
aws-c8a,idle,dalek-x25519-scalar_mult-iter001,baseline,10000,376,False,0.059358531970067685,0.043920686514048735,0.03985078386067133,0.1554,0.1317,96.8575475515902,74.13042168035687,3.997672678580807,19,105.5971158546261,120.87852249134474
aws-c8a,idle,dalek-x25519-scalar_mult-iter001,test,10000,388,False,0.03951421383561805,0.026480629086229234,0.0305051397625005,0.1555,0.134,99.15027654120279,74.13042168035687,2.947182680391677,4,20.795101276007735,23.804448605985016
aws-c8a,idle,dalek-x25519-scalar_mult-iter002,baseline,10000,373,False,0.04253243023156688,0.023362355720186297,0.023764914105864364,0.1527,0.1212,120.73620666397348,59.304337360270175,2.195663037953007,1,3.9463566317817143,4.517450642595324
aws-c8a,idle,dalek-x25519-scalar_mult-iter002,test,10000,385,False,0.022354705365594203,0.008356245696077005,0.013416703956026581,0.1527,0.1216,123.26605288008058,59.304337360270175,1.3961782524563833,1,2.635940640609741,3.0173987938311235
aws-c8a,idle,dalek-x25519-scalar_mult-iter003,baseline,10000,356,False,0.019054813927896222,0.005608178288289766,0.010829350770140233,0.1609,0.1275,110.61749629029477,59.304337357077124,1.385794737464428,1,2.3797298562108673,2.724110659833972
aws-c8a,idle,dalek-x25519-scalar_mult-iter003,test,10000,354,False,0.012051930226331754,0.00038038663941999593,0.008765730163232411,0.157,0.125,111.63277350599758,59.304337357077124,1.080316916592571,1,1.7694096876497352,2.025468470364494
aws-c8a,idle,pqcrypto-kyber-kyber768_decapsulate-iter001,baseline,10000,145,False,0.003094869067694716,-0.0005219829662680292,0.000998680724702157,0.0195,0.011,61.60416385628794,88.95659014547881,1.1135144962102523,3,9.452263215935554,10.820140327644387
aws-c8a,idle,pqcrypto-kyber-kyber768_decapsulate-iter001,test,10000,158,False,-0.0010331875218235825,-0.0035127139677511247,-0.003193139760983766,0.0231,0.0134,62.72786546157586,88.95659014547881,1.0,1,0.35000291486108764,0.40065332157666833
aws-c8a,idle,pqcrypto-kyber-kyber768_decapsulate-iter002,baseline,10000,155,False,0.02031846508012986,0.018573742811182094,0.018532909633566467,0.0319,0.0125,52.32400608968873,103.78268867275237,2.753276787717826,1,2.4797873428740016,2.838647889891352
aws-c8a,idle,pqcrypto-kyber-kyber768_decapsulate-iter002,test,10000,154,False,0.025473556656298912,0.022569974782425745,0.029166904438125005,0.0312,0.0117,56.17592646123632,103.78268867275237,2.887975446840605,1,2.8643482146070065,3.278860196892848
aws-c8a,idle,pqcrypto-kyber-kyber768_decapsulate-iter003,baseline,10000,138,False,-0.0015254571835791482,-0.008506534705254039,6.026355741161831e-05,0.0179,0.0109,57.4463779846231,88.95655868542246,1.0,1,0.45412076326442435,0.5198385055479764
aws-c8a,idle,pqcrypto-kyber-kyber768_decapsulate-iter003,test,10000,143,False,0.0007955436042117218,-0.0028767378255589783,-0.0009495629979662803,0.0196,0.0114,64.41431719052238,88.95655868542246,1.0015910872084235,1,0.29331595598887905,0.33576295238861614
aws-c8a,idle,ring-aes_gcm-aes256gcm_seal-iter001,baseline,10000,6,True,-0.16064049135219516,-0.028217049059726246,-0.011292161545422522,0.0,0.0,0.0,0.0,1.0,3,19.130833468427394,21.899337543224792
aws-c8a,idle,ring-aes_gcm-aes256gcm_seal-iter001,test,10000,9,True,0.0009467555515581428,0.001199932983215458,-0.0006115161385440311,0.0,0.0,0.0,0.0,1.0102735407234684,1,0.3293296718996986,0.3769883659190008
aws-c8a,idle,ring-aes_gcm-aes256gcm_seal-iter002,baseline,10000,7,True,0.00048056262133733014,-0.000893504280595776,-0.0004459307980412924,0.0,0.0,0.0,0.0,1.0009611252426747,1,0.20968877461492544,0.24003372680526072
aws-c8a,idle,ring-aes_gcm-aes256gcm_seal-iter002,test,10000,10,True,-0.009685225706906943,-0.004030365163054094,0.0075601183747672565,0.0,0.0,0.0,0.0,1.0,2,14.820192005059042,16.964884865566106
aws-c8a,idle,ring-aes_gcm-aes256gcm_seal-iter003,baseline,10000,9,True,0.0005095006135898434,-0.001223779125218201,-0.0003920761683242083,0.0,0.0,0.0,0.0,1.0010190012271796,1,0.21801594473037877,0.2495659570365846
aws-c8a,idle,ring-aes_gcm-aes256gcm_seal-iter003,test,10000,8,True,-0.021211688634255904,0.011267872384963417,-0.0007513328303993658,0.0,0.0,0.0,0.0,1.0,2,21.18848047556803,24.254755378445918
aws-c8a,idle,rustcrypto-aes-aes128_encrypt-iter001,baseline,10000,3,True,0.02335422852464826,-0.01596072606628714,0.014351749098760531,0.0,0.0,0.0,0.0,1.0472258810124524,1,2.71048198656218,3.102727334201976
aws-c8a,idle,rustcrypto-aes-aes128_encrypt-iter001,test,10000,4,True,-0.0007909723002453145,-0.0020485297968300606,-0.0006287359726293657,0.0,0.0,0.0,0.0,1.0,1,0.2928099943370874,0.33518377087962437
aws-c8a,idle,rustcrypto-aes-aes128_encrypt-iter002,baseline,10000,3,True,-0.020048378077433655,0.0025570532292819477,-0.0071638710773496445,0.0,0.0,0.0,0.0,1.0,1,2.5937086281473496,2.969055207673735
aws-c8a,idle,rustcrypto-aes-aes128_encrypt-iter002,test,10000,3,True,-0.013762245254802411,-0.00322923799203885,-0.007870086774049817,0.0,0.0,0.0,0.0,1.0249029337401452,1,2.0009077997725107,2.290467656435643
aws-c8a,idle,rustcrypto-aes-aes128_encrypt-iter003,baseline,10000,5,True,-0.0008718606190603436,-0.0007667922188162918,0.0008679065592889024,0.0,0.0,0.0,0.0,1.0,1,0.3124808000039912,0.357701222289028
aws-c8a,idle,rustcrypto-aes-aes128_encrypt-iter003,test,10000,4,True,-0.025972528875257937,0.0010584620751289393,0.017072401535486136,0.0,0.0,0.0,0.0,1.0,1,3.1079485298319263,3.557712947221295
aws-c8a,idle,rustcrypto-chacha20poly1305-encrypt-iter001,baseline,10000,30,True,5.6149563121715606e-05,-0.0005603567816392504,-0.0015119348544769206,0.0,0.0,0.0,0.0,1.0001122991262434,1,0.05014393433053829,0.057400475805826155
aws-c8a,idle,rustcrypto-chacha20poly1305-encrypt-iter001,test,10000,29,True,-0.00013166558843566168,0.00018207725131881493,-6.794042892357162e-05,0.0,0.0,0.0,0.0,1.002084554040581,1,0.08852741281231895,0.10133859030265979
aws-c8a,idle,rustcrypto-chacha20poly1305-encrypt-iter002,baseline,10000,28,True,0.012733067362836708,0.012047692167682615,0.011547221334479323,0.1063,0.0067,294.07932011331394,14.826084332472249,14.310838648122468,1,1.8338387263582663,2.0992213086081697
aws-c8a,idle,rustcrypto-chacha20poly1305-encrypt-iter002,test,10000,47,True,0.01169179651361253,0.011286471426566361,0.01069766928825537,0.0051,0.0031,147.71415081613358,29.652168664944497,11.98649812104467,1,1.7347964677928869,1.9858462246137305
aws-c8a,idle,rustcrypto-chacha20poly1305-encrypt-iter003,baseline,10000,23,True,-0.0003501533444460966,-0.0003807246718618855,-0.0006909749948438715,0.0,0.0,0.0,0.0,1.0,1,0.16997889966546792,0.1945772673806049
aws-c8a,idle,rustcrypto-chacha20poly1305-encrypt-iter003,test,10000,28,True,-0.0005765258977349471,-0.001436332057617926,-0.0009171811124199508,0.0,0.0,0.0,0.0,1.0,1,0.23708272640392122,0.2713919735779435
aws-c8a,idle,rustcrypto-sha3-sha3_256-iter001,baseline,10000,13,True,0.0002724676323711074,0.0002863073662700053,-0.0007291953875372769,0.0,0.0,0.0,0.0,1.0005449352647422,1,0.14368305180935967,0.1644760358197023
aws-c8a,idle,rustcrypto-sha3-sha3_256-iter001,test,10000,9,True,-0.0005992219257408524,-0.00025938773393833624,-0.0004291554689594429,0.0,0.0,0.0,0.0,1.0019474885038893,1,0.24327210938767915,0.27847704843206844
aws-c8a,idle,rustcrypto-sha3-sha3_256-iter002,baseline,10000,8,True,3.8340779741897374e-05,0.0002558075273178706,0.0009817414460766343,0.0,0.0,0.0,0.0,1.0000766815594835,1,0.03888407364548004,0.04451115291047367
aws-c8a,idle,rustcrypto-sha3-sha3_256-iter002,test,10000,13,True,-0.0003988165792270669,-0.0003920240731834265,2.407620022742923e-06,0.0,0.0,0.0,0.0,1.0,1,0.1853957740165806,0.21222518302597876
aws-c8a,idle,rustcrypto-sha3-sha3_256-iter003,baseline,10000,8,True,0.00024577901043505745,-0.0005544800062367136,-0.000841400968836079,0.0,0.0,0.0,0.0,1.0004915580208702,1,0.13414492253018712,0.15355760338651855
aws-c8a,idle,rustcrypto-sha3-sha3_256-iter003,test,10000,9,True,-0.0005394013637168306,-0.0001386123807813005,-0.0005240831329414224,0.0,0.0,0.0,0.0,1.0,1,0.22678128119094967,0.25959976252377215
aws-c8a,loaded,c_libraries-libsodium-ed25519_sign-iter001,baseline,10000,250,False,-0.0032270435550075787,-0.0032773544617282976,-0.003279812370584852,0.1714,0.116,135023.44799676977,59.31165303664893,1.0,1,0.7500633082030691,0.8586081517167227
aws-c8a,loaded,c_libraries-libsodium-ed25519_sign-iter001,test,10000,241,False,-0.0026282631191080533,-0.002676520321782319,-0.002679086642768807,0.1612,0.107,102836.3483070343,59.31165303664893,1.0,1,0.6536197382056431,0.7482078235379799
aws-c8a,loaded,c_libraries-libsodium-ed25519_sign-iter002,baseline,10000,255,False,-0.002695692932810029,-0.0027189117143095356,-0.0027234127632235292,0.2001,0.1247,33811.99817887541,88.95650633324364,1.0,1,0.6648119229849444,0.7610196768601346
aws-c8a,loaded,c_libraries-libsodium-ed25519_sign-iter002,test,10000,266,False,-0.0027772651684264977,-0.002832836861973409,-0.0027876670939359135,0.231,0.1582,40576.154188587185,74.1304219443715,1.0,1,0.6782309115872229,0.7763805842338237
aws-c8a,loaded,c_libraries-libsodium-ed25519_sign-iter003,baseline,10000,260,False,-0.0022554277849655747,-0.002309180980129435,-0.0023169123522822632,0.2337,0.1688,101310.71158774948,59.311555654715235,1.0,1,0.5899496243772985,0.6753237374136819
aws-c8a,loaded,c_libraries-libsodium-ed25519_sign-iter003,test,10000,237,False,-0.001338896419239569,-0.0014292971584785787,-0.0014257441507175503,0.2021,0.1336,81028.47173883724,74.13944456839269,1.0,1,0.4161925713268652,0.47642156404275604
aws-c8a,loaded,dalek-x25519-scalar_mult-iter001,baseline,10000,570,False,-0.005129037936130035,-0.0051264622171972455,-0.005094911050790235,0.265,0.1919,14491.96406891368,207.58880456388505,1.0,1,1.0241477772447383,1.172356547091389
aws-c8a,loaded,dalek-x25519-scalar_mult-iter001,test,10000,572,False,-0.005577770994895041,-0.00558959264447773,-0.005556170547591028,0.2647,0.1859,13527.633346823519,222.4165763184421,1.0,1,1.083698471739363,1.2405250752333281
aws-c8a,loaded,dalek-x25519-scalar_mult-iter002,baseline,10000,559,False,-0.0014264728378742164,-0.0014226443777400678,-0.0014015073515385064,0.2908,0.2259,18436.22450731508,163.08847412780437,1.0,1,0.43419970860775414,0.49703459055580274
aws-c8a,loaded,dalek-x25519-scalar_mult-iter002,test,10000,558,False,-0.001635627326280989,-0.0016850990074072732,-0.0016764118550756325,0.2793,0.2163,36880.85255631982,163.08847412780437,1.0,1,0.475800521064307,0.5446556330766088
aws-c8a,loaded,dalek-x25519-scalar_mult-iter003,baseline,10000,568,False,-0.0022731785794345683,-0.002277874936456533,-0.0022363149434808096,0.2385,0.1626,25345.29842000467,237.21959842428546,1.0,1,0.5930550480255367,0.6788785600929821
aws-c8a,loaded,dalek-x25519-scalar_mult-iter003,test,10000,583,False,-0.0018890524905067307,-0.001964062250404755,-0.0019094228575230502,0.2399,0.1668,12684.686151018119,237.21959842428546,1.0,1,0.5239364654269054,0.5997575341672299
aws-c8a,loaded,pqcrypto-kyber-kyber768_decapsulate-iter001,baseline,10000,222,False,-0.003110430526395853,-0.003116669195136984,-0.003076953506403181,0.0786,0.0237,22534.36298094952,133.43602509284582,1.0,1,0.7317685664153135,0.8376659002284432
aws-c8a,loaded,pqcrypto-kyber-kyber768_decapsulate-iter001,test,10000,216,False,-0.002393300232497158,-0.00264019065492259,-0.0026200704727257964,0.0757,0.022,22535.26102792406,133.43602509284582,1.0,1,0.6138665598040124,0.7027017940348697
aws-c8a,loaded,pqcrypto-kyber-kyber768_decapsulate-iter002,baseline,10000,227,False,-0.0027992101877920466,-0.003032678339840995,-0.0030382376574546225,0.056,0.0153,16903.863426862663,177.933259643321,1.0,1,0.6818190535544539,0.7804879814480161
aws-c8a,loaded,pqcrypto-kyber-kyber768_decapsulate-iter002,test,10000,224,False,-0.0027700491741073805,-0.002836719414582113,-0.002833110357800542,0.055,0.0156,16902.68407976972,177.933259643321,1.0,1,0.6770490484893437,0.7750276887129331
aws-c8a,loaded,pqcrypto-kyber-kyber768_decapsulate-iter003,baseline,10000,221,False,-0.0031919731615426762,-0.0032432050667389922,-0.0032296813894264935,0.0421,0.0125,16897.398713970895,177.93326569369705,1.0,1,0.7445840886868147,0.8523360110983901
aws-c8a,loaded,pqcrypto-kyber-kyber768_decapsulate-iter003,test,10000,197,False,-0.0023406457171958432,-0.002408449846572409,-0.002409722779705506,0.0389,0.0102,16896.7250101173,177.93326569369705,1.0,1,0.6047868520165054,0.6923081232122881
aws-c8a,loaded,ring-aes_gcm-aes256gcm_seal-iter001,baseline,10000,4,True,0.0017862773131051232,0.0010606476163372402,-0.0010399418412736768,0.0,0.0,0.0,0.0,1.010952443849431,1,0.5022886925473976,0.5749770202324976
aws-c8a,loaded,ring-aes_gcm-aes256gcm_seal-iter001,test,10000,4,True,0.222783353582406,0.1835232571427114,0.16149388325175515,0.0,0.0,0.0,0.0,192.04995249696188,295,483.990590407473,554.0309221012303
aws-c8a,loaded,ring-aes_gcm-aes256gcm_seal-iter002,baseline,10000,6,True,-0.0012389366147455918,5.219468262998215e-05,-0.0006800219027044055,0.0,0.0,0.0,0.0,1.0,1,0.39515822914809273,0.45234325296797484
aws-c8a,loaded,ring-aes_gcm-aes256gcm_seal-iter002,test,10000,6,True,0.0327189201082401,0.0020952548348687782,0.004640428262036519,0.0,0.0,0.0,0.0,1.0654378402164801,2,10.725094940789646,12.277168931458593
aws-c8a,loaded,ring-aes_gcm-aes256gcm_seal-iter003,baseline,10000,6,True,0.0005684583946985001,0.00034978101546206573,0.00038950554126217604,0.0,0.0,0.0,0.0,1.001136916789397,1,0.23450753545083414,0.26844411581665023
aws-c8a,loaded,ring-aes_gcm-aes256gcm_seal-iter003,test,10000,8,True,0.11422564492610678,0.09410249063029433,0.09713451495282907,0.0,0.0,0.0,0.0,57.17904915279395,295,476.96571795827384,545.9894505565117
aws-c8a,loaded,rustcrypto-aes-aes128_encrypt-iter001,baseline,10000,3,True,-0.013183692162354283,0.0036454126984416194,0.0077024087958937155,0.0,0.0,0.0,0.0,1.049026650430188,1,1.9428888549314727,2.2240525439381913
aws-c8a,loaded,rustcrypto-aes-aes128_encrypt-iter001,test,10000,4,True,0.0007904382640193744,0.0005648380497996787,-0.0010339432943180956,0.0,0.0,0.0,0.0,1.0015808765280387,1,0.2920617064332757,0.3343271950586008
aws-c8a,loaded,rustcrypto-aes-aes128_encrypt-iter002,baseline,10000,3,True,0.016732948977828305,-0.00045362124594302715,0.0037482236368971654,0.0,0.0,0.0,0.0,1.0766232516238863,1,2.188790632351649,2.505539810820246
aws-c8a,loaded,rustcrypto-aes-aes128_encrypt-iter002,test,10000,2,True,0.055032964378052336,-0.0038704823438601705,0.004669036421237421,0.0,0.0,0.0,0.0,1.1188528750946642,1,4.615329937584478,5.2832339136357325
aws-c8a,loaded,rustcrypto-aes-aes128_encrypt-iter003,baseline,10000,4,True,0.0009268678510712167,-0.0018134136515203807,-0.0003982672842282329,0.0,0.0,0.0,0.0,1.0032313593889666,1,0.32470999846015236,0.37170015993680683
aws-c8a,loaded,rustcrypto-aes-aes128_encrypt-iter003,test,10000,3,True,-0.03757511129475137,-0.003041661607741868,-0.017185073855202737,0.0,0.0,0.0,0.0,1.0,1,4.0417804286861605,4.626683621990359
aws-c8a,loaded,rustcrypto-chacha20poly1305-encrypt-iter001,baseline,10000,30,True,5.3908746570243566e-05,-0.00026829917167003447,-0.00026899019755091414,0.1047,0.0277,170.64751112909786,14.82608438287034,1.0001078174931406,1,0.048800949490259614,0.055863141931625934
aws-c8a,loaded,rustcrypto-chacha20poly1305-encrypt-iter001,test,10000,40,True,-0.0005697033668170822,-0.0005785128283371611,-0.0005692414821882156,0.1022,0.0314,391.88182921894037,14.82608438287034,1.0,1,0.23520647211052634,0.2692441985656425
aws-c8a,loaded,rustcrypto-chacha20poly1305-encrypt-iter002,baseline,10000,30,True,-0.0002953778311495887,-0.0003021725404995727,-0.00030787705211022544,0.1253,0.0165,138.45136921627713,14.826225083974146,1.0,1,0.15174335681053325,0.17370278175386955
aws-c8a,loaded,rustcrypto-chacha20poly1305-encrypt-iter002,test,10000,37,True,-0.00044866876730412935,-0.00044912766116768924,-0.0004482898365397181,0.1254,0.0168,341.96816403614946,14.826225083974146,1.0,1,0.20055360760568453,0.22957657102167928
aws-c8a,loaded,rustcrypto-chacha20poly1305-encrypt-iter003,baseline,10000,32,True,-0.00025599250866488823,-0.00026944219729146973,-0.00026734911213452313,0.0743,0.0134,330.5031701065679,14.826225059415767,1.0,1,0.13792821235380567,0.15788838913132175
aws-c8a,loaded,rustcrypto-chacha20poly1305-encrypt-iter003,test,10000,42,True,-0.000407002873862879,-0.0004613945357779563,-0.0004613320556768851,0.074,0.0177,314.3194388236874,14.826225059415767,1.0,1,0.18792623908103162,0.2151218424255395
aws-c8a,loaded,rustcrypto-sha3-sha3_256-iter001,baseline,10000,8,True,0.0005665261882912236,0.0028577077369852603,-0.0008127562579384846,0.0,0.0,0.0,0.0,1.001905029542701,1,0.23397643749416605,0.2678361604214613
aws-c8a,loaded,rustcrypto-sha3-sha3_256-iter001,test,10000,11,True,-0.0001001176998774931,-0.00010016207714507332,-0.00010021187923605215,0.0,0.0,0.0,0.0,1.0,1,0.07374827831747723,0.08442070455380324
aws-c8a,loaded,rustcrypto-sha3-sha3_256-iter002,baseline,10000,14,True,-8.809255441985689e-05,-9.912209722594331e-05,-0.00010017199360402953,0.0,0.0,0.0,0.0,1.0,1,0.06771691241462276,0.07751651410275522
aws-c8a,loaded,rustcrypto-sha3-sha3_256-iter002,test,10000,16,True,0.0017062635430047301,0.0013510721068932413,0.0012754959034857417,0.0,0.0,0.0,0.0,1.1363308683944413,1,0.487226676888557,0.5577353163862615
aws-c8a,loaded,rustcrypto-sha3-sha3_256-iter003,baseline,10000,12,True,0.0017505162846367403,0.0030586779929693605,0.0018414926539597539,0.0,0.0,0.0,0.0,1.496143933669805,1,0.49558583509640597,0.5673041638425429
aws-c8a,loaded,rustcrypto-sha3-sha3_256-iter003,test,10000,13,True,-9.709699041470326e-05,-0.00010046672313338502,-0.00010026496773027276,0.0,0.0,0.0,0.0,1.0,1,0.07225702446356208,0.08271364502796404
