trial,test_name,test_type,injected_effect_ns,attacker_model,decision,leak_probability,shift_ns,tail_ns,ci_low_ns,ci_high_ns,samples_per_class,elapsed_ms
160,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-213.21,-19.18,209.80,218.35,3500,
161,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-221.88,-26.81,217.86,229.12,3500,
162,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-218.71,-19.47,216.53,222.62,3500,
163,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-217.64,-25.09,217.46,220.69,3500,
164,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-214.37,-18.00,210.41,219.83,3500,
165,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-220.51,-30.35,216.71,228.46,3500,
166,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-215.85,-29.20,211.50,224.14,3500,
167,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-219.10,-19.65,215.86,224.10,3500,
168,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-217.65,-15.71,215.04,221.39,3500,
169,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-219.54,-13.20,214.67,225.20,3500,
170,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-225.57,-26.97,222.86,231.50,3500,
171,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-217.15,-32.21,215.95,223.09,3500,
172,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-217.86,-21.93,212.11,225.81,3500,
173,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-222.88,-26.05,217.76,231.03,3500,
174,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-209.78,-20.99,206.46,215.19,3500,
175,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-232.41,-18.69,228.50,237.83,3500,
176,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-212.05,-13.23,209.13,215.80,3500,
177,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-223.77,-23.59,220.47,229.55,3500,
178,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-217.95,-31.32,211.77,228.61,3500,
179,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-222.86,-24.64,220.93,227.51,3500,
180,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-227.68,-30.21,222.93,236.42,3500,
181,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-219.13,-29.63,215.89,226.36,3500,
182,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-219.66,-16.71,216.39,224.21,3500,
183,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-221.82,-22.04,218.04,227.79,3500,
184,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-214.39,-28.47,212.52,220.03,3500,
185,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-231.33,-35.90,225.53,242.66,3500,
186,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-212.13,-23.09,209.26,217.51,3500,
187,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-217.26,-23.96,214.32,222.83,3500,
188,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-228.77,-17.18,224.49,234.34,3500,
189,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-233.22,-8.11,228.25,238.47,3500,
190,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-222.09,-30.15,220.51,227.73,3500,
191,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-214.62,-29.61,212.50,220.81,3500,
192,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-220.69,-16.04,216.08,226.46,3500,
193,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-220.77,-23.79,218.53,225.56,3500,
194,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-218.46,-26.02,214.00,226.01,3500,
195,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-221.77,-27.55,218.08,228.87,3500,
196,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-225.07,-27.97,221.08,232.52,3500,
197,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-215.70,-31.28,212.10,223.81,3500,
198,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-214.32,-25.12,209.50,222.06,3500,
199,bayesian_calibration_quick_adjacent_network_2.0x,unknown,200,AdjacentNetwork,fail,1.000000,-214.92,-16.69,211.05,220.08,3500,
